DATE,MONTH,Fall,Winter,Spring,Summer,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,willRain,SeattleTwoDaysBeforePrecip,Humidity Diff
1/19/2019,1,0,1,0,0,28,40,90,30.26,27.22,32,12.1,0,8.5,25,44,35,120,29,0.75,0,0,120,23,1,0,29
1/20/2019,1,0,1,0,0,38,45,80,29.85,26.85,41,6.7,0,13.4,20,54,36,140,28,0.06,0,0,150,21,1,0,-10
1/21/2019,1,0,1,0,0,24,35,66,30.02,27.03,30,15.7,0,3.2,30,42,28,330,43,0,0,0,320,32,0,0,-14
1/22/2019,1,0,1,0,0,20,31,65,30.48,27.39,27,4.9,0,-0.9,34,39,23,290,18,0,0,0,300,14,0,0,-1
1/23/2019,1,0,1,0,0,29,37,77,30.31,27.25,33,6.7,0,5,28,43,30,110,20,0.01,0,0.2,120,16,1,0.11,12
1/24/2019,1,0,1,0,0,30,38,78,30.42,27.36,34,4.6,0,5.8,27,47,29,330,23,0,0,0,330,15,0,0.48,1
1/25/2019,1,0,1,0,0,28,37,76,30.39,27.34,33,5.1,0,4.7,28,47,27,320,22,0,0,0,330,16,0,0.34,-2
1/26/2019,1,0,1,0,0,28,38,73,30.51,27.44,33,3.4,0,5.6,27,51,25,300,19,0,0,0,300,15,0,0,-3
1/27/2019,1,0,1,0,0,30,40,71,30.31,27.26,35,6.4,0,7.4,25,49,31,150,21,0,0,0,150,16,0,0.01,-2
1/28/2019,1,0,1,0,0,23,35,69,30.35,27.3,30,6.1,0,2.3,30,45,24,180,26,0,0,0,150,18,0,1.42,-2
1/29/2019,1,0,1,0,0,19,33,61,30.25,27.19,27,4.2,0,0.1,32,43,23,140,15,0,0,0,130,12,0,1.84,-8
1/30/2019,1,0,1,0,0,19,33,62,30.13,27.08,27,3.5,0,-0.1,32,43,22,130,16,0,0,0,140,13,0,0.16,1
1/31/2019,1,0,1,0,0,23,37,63,30.09,27.06,30,5.3,0,3.8,28,48,26,150,19,0,0,0,140,15,0,0,1
2/1/2019,2,0,1,0,0,27,42,67,29.9,26.9,33,4.1,0,8.6,23,57,26,150,24,0,0,0,150,18,0,0.19,4
2/2/2019,2,0,1,0,0,37,43,85,29.61,26.63,40,6.2,0,9.4,22,50,36,280,21,0.48,0,0,110,18,1,0.07,18
2/3/2019,2,0,1,0,0,36,45,75,29.44,26.5,40,7.6,0,11.2,20,50,39,130,28,0.44,0,0,130,18,1,0.06,-10
2/4/2019,2,0,1,0,0,33,41,74,29.41,26.47,37,12.1,0,7.1,24,47,34,120,36,0.11,0,0,130,26,1,0,-1
2/5/2019,2,0,1,0,0,25,33,73,29.66,26.69,30,8.5,0,-1.1,32,38,28,330,22,0.13,1,1.3,350,16,1,0,-1
2/6/2019,2,0,1,0,0,16,27,64,30.01,27,24,12.7,0,-7.3,38,33,20,290,30,0,0,0,310,23,0,0,-9
2/7/2019,2,0,1,0,0,8,23,57,30.39,27.29,18,4.4,0,-11.6,42,32,13,150,21,0,0,0,140,14,0,0,-7
2/8/2019,2,0,1,0,0,15,27,64,30.13,27.04,22,10.8,0,-7.8,38,35,19,140,24,0,0,0.2,140,18,0,0,7
2/9/2019,2,0,1,0,0,25,33,70,29.72,26.7,30,17,0,-2,32,37,29,130,41,0.01,0,0.2,130,29,1,0,6
2/10/2019,2,0,1,0,0,20,33,65,29.76,26.77,27,6.9,0,-2.2,32,38,28,110,27,0.06,1,0.8,110,22,1,0.59,-5
2/11/2019,2,0,1,0,0,22,30,71,30,26.98,28,14.4,0,-5.4,35,35,25,130,32,0.01,0,0.1,130,23,1,0.09,6
2/12/2019,2,0,1,0,0,20,35,56,30.03,26.98,30,12.3,0,-0.7,30,41,29,150,28,0,0,0,140,22,0,0.73,-15
2/13/2019,2,0,1,0,0,33,36,89,29.67,26.67,35,12.1,0,0.1,29,37,35,120,31,0.54,0,0,140,23,1,0.07,33
2/14/2019,2,0,1,0,0,38,45,80,29.43,26.49,41,14.7,0,8.8,20,53,36,150,39,0.4,0,0,150,29,1,0.29,-9
2/15/2019,2,0,1,0,0,27,38,62,29.68,26.72,34,7.6,0,1.6,27,43,32,260,25,0.27,0,0,260,18,1,0.01,-18
2/16/2019,2,0,1,0,0,27,36,78,29.84,26.83,31,7.5,0,-0.7,29,41,31,120,22,0.03,0,0.2,130,16,1,0.06,16
2/17/2019,2,0,1,0,0,27,33,82,29.96,26.95,30,5.1,0,-4,32,37,28,320,16,0.01,0,0.2,340,12,1,0.33,4
2/18/2019,2,0,1,0,0,18,28,67,30.18,27.13,25,8.7,0,-9.3,37,35,21,330,29,0,0,0,330,22,0,0.45,-15
2/19/2019,2,0,1,0,0,19,25,75,30.11,27.03,24,5.8,0,-12.5,40,32,17,300,18,0.03,0,0.5,300,14,1,0.7,8
2/20/2019,2,0,1,0,0,25,29,86,29.75,26.73,27,6.3,0,-8.8,36,35,22,140,17,0.22,2,3.6,320,12,1,0.11,11
2/21/2019,2,0,1,0,0,22,27,79,29.91,26.9,26,6.2,0,-11.1,38,33,20,330,19,0.07,4,1.2,330,16,1,0.27,-7
2/22/2019,2,0,1,0,0,14,23,67,30.13,27.06,21,4.6,0,-15.4,42,35,10,130,17,0,3,0,130,13,0,0,-12
2/23/2019,2,0,1,0,0,25,33,74,30.14,27.09,30,11.2,0,-5.7,32,37,28,110,26,0,2,0.48,110,20,0,0.3,7
2/24/2019,2,0,1,0,0,33,38,85,29.95,26.93,35,13.1,0,-1,27,43,33,120,26,0.13,1,0.1,110,21,1,0.72,11
2/25/2019,2,0,1,0,0,34,44,70,29.71,26.73,39,13.3,0,4.7,21,50,38,220,37,0.08,0,0,120,26,1,0,-15
2/26/2019,2,0,1,0,0,30,39,89,29.9,26.9,32,8,0,-0.6,26,48,29,310,22,0.39,0,3.2,310,17,1,0.02,19
2/27/2019,2,0,1,0,0,31,41,77,29.9,26.9,35,6.9,0,1.1,24,51,31,200,41,0.4,2,0,190,26,1,0.14,-12
2/28/2019,2,0,1,0,0,33,38,77,29.97,26.98,37,7.7,0,-2.2,27,46,30,130,32,0.17,0,0,140,23,1,0.01,0
3/1/2019,3,0,0,1,0,22,37,61,30.09,27.06,30,7.4,0,-3.4,28,46,27,330,24,0,0,0,330,20,0,0.43,-16
3/2/2019,3,0,0,1,0,23,34,67,30.07,27.03,29,4.4,0,-6.5,31,43,24,320,14,0,0,0,320,12,0,0.63,6
3/3/2019,3,0,0,1,0,21,34,63,30.13,27.09,29,3.3,0,-6.8,31,44,23,150,16,0,0,0,150,12,0,0,-4
3/4/2019,3,0,0,1,0,22,38,57,30.15,27.11,31,9.6,0,-3.1,27,48,28,180,23,0,0,0,170,17,0,0,-6
3/5/2019,3,0,0,1,0,24,40,58,30.02,26.98,33,12.8,0,-1.4,25,51,28,150,31,0.07,0,0,130,22,1,0,1
3/6/2019,3,0,0,1,0,38,44,80,29.67,26.7,41,9.5,0,2.3,21,53,35,140,38,0.08,0,0,140,28,1,0.04,22
3/7/2019,3,0,0,1,0,31,42,64,29.86,26.88,38,7.8,0,0,23,48,35,350,24,0.08,0,0,320,16,1,0.78,-16
3/8/2019,3,0,0,1,0,22,37,61,29.84,26.84,30,8.2,0,-5.3,28,45,28,330,32,0.01,0,0,330,23,1,0.08,-3
3/9/2019,3,0,0,1,0,22,32,65,29.96,26.94,29,6.9,0,-10.6,33,40,24,100,21,0,0,0,100,15,0,0.04,4
3/10/2019,3,0,0,1,0,25,37,64,30.12,27.1,32,4.2,0,-5.9,28,47,27,310,20,0,0,0,310,14,0,0.4,-1
3/11/2019,3,0,0,1,0,21,38,55,30.2,27.15,31,4.1,0,-5.2,27,52,24,130,15,0,0,0,130,12,0,0,-9
3/12/2019,3,0,0,1,0,25,42,63,29.79,26.8,33,12.8,0,-1.4,23,51,32,330,31,0.11,0,0,320,24,1,0.15,8
3/13/2019,3,0,0,1,0,22,37,60,30.1,27.09,31,16.1,0,-6.7,28,45,29,330,42,0,0,0,330,31,0,0.2,-3
3/14/2019,3,0,0,1,0,16,34,48,30.43,27.37,28,6.8,0,-10,31,46,22,310,19,0,0,0,310,15,0,0.26,-12
3/15/2019,3,0,0,1,0,19,41,44,30.41,27.36,32,4.2,0,-3.2,24,54,28,270,17,0,0,0,130,10,0,0,-4
3/16/2019,3,0,0,1,0,24,45,47,30.34,27.3,36,4.9,0,0.5,20,59,30,140,18,0,0,0,140,14,0,0,3
3/17/2019,3,0,0,1,0,26,46,51,30.28,27.26,37,5.3,0,1.3,19,58,33,320,23,0,0,0,150,13,0,0,4
3/18/2019,3,0,0,1,0,26,49,45,30.21,27.21,38,7.9,0,4,16,63,35,180,20,0,0,0,150,16,0,0,-6
3/19/2019,3,0,0,1,0,22,51,36,30.19,27.19,39,11.2,0,5.8,14,66,36,150,25,0,0,0,120,20,0,0,-9
3/20/2019,3,0,0,1,0,18,50,32,30.03,27.05,38,10.8,0,4.6,15,68,32,150,37,0,0,0,150,28,0,0,-4
3/21/2019,3,0,0,1,0,23,49,36,29.93,26.96,39,4.3,0,3.4,16,62,36,220,14,0,0,0,110,10,0,0.05,4
3/22/2019,3,0,0,1,0,35,52,54,29.93,26.98,44,5,0,6.1,13,62,41,170,25,0,0,0,150,16,0,0.41,18
3/23/2019,3,0,0,1,0,39,49,70,30.01,27.03,45,5.2,0,2.9,16,58,40,120,22,0.06,0,0,120,16,1,0.1,16
3/24/2019,3,0,0,1,0,37,46,76,30.15,27.16,41,5.5,0,-0.3,19,52,40,270,19,0.52,0,0,270,14,1,0,6
3/25/2019,3,0,0,1,0,29,50,46,30.09,27.08,41,17,0,3.5,15,61,38,130,43,0,0,0,120,32,0,0,-30
3/26/2019,3,0,0,1,0,39,51,69,29.97,27.01,45,4.6,0,4.4,14,58,43,200,21,0.12,0,0,210,16,1,0.85,23
3/27/2019,3,0,0,1,0,42,53,75,29.86,26.9,46,9.1,0,6.2,12,62,44,250,34,0.12,0,0,320,26,1,0.37,6
3/28/2019,3,0,0,1,0,36,47,68,30.07,27.08,41,5.7,0,0,18,55,39,250,29,0.23,0,0,50,23,1,0.09,-7
3/29/2019,3,0,0,1,0,33,46,64,30.21,27.21,40,8,0,-1.2,19,56,36,330,29,0,0,0,350,20,0,0,-4
3/30/2019,3,0,0,1,0,31,47,57,30.33,27.31,40,4,0,-0.4,18,59,34,260,13,0,0,0,130,9,0,0,-7
3/31/2019,3,0,0,1,0,28,49,49,30.23,27.21,40,4.7,0,1.4,16,61,36,130,16,0,0,0,140,13,0,0,-8
4/1/2019,4,0,0,1,0,30,52,44,30.02,27.03,42,9.1,0,4.3,13,60,43,140,19,0,0,0,110,15,0,0,-5
4/2/2019,4,0,0,1,0,39,50,73,29.82,26.85,44,5.8,0,2.1,15,53,47,120,21,0.11,0,0,100,17,1,0,29
4/3/2019,4,0,0,1,0,44,53,79,29.91,26.95,47,5,0,4.9,12,60,45,210,26,0.09,0,0,210,20,1,0,6
4/4/2019,4,0,0,1,0,40,57,56,29.88,26.91,48,8.4,0,8.8,8,66,48,120,24,0.02,0,0,120,18,1,0.01,-23
4/5/2019,4,0,0,1,0,42,55,67,29.81,26.88,48,6.5,0,6.6,10,62,48,170,32,0.05,0,0,180,22,1,0.68,11
4/6/2019,4,0,0,1,0,38,48,67,29.96,27.01,44,10.8,0,-0.6,17,58,38,120,27,0.07,0,0,120,21,1,0.03,0
4/7/2019,4,0,0,1,0,45,57,70,30.03,27.07,50,11.5,0,8.2,8,64,49,120,26,0.1,0,0,120,22,1,0.09,3
4/8/2019,4,0,0,1,0,48,59,75,29.99,27.03,52,9.1,0,10.1,6,66,51,160,26,0.44,0,0,170,16,1,0.13,5
4/9/2019,4,0,0,1,0,38,49,71,29.95,26.98,43,15.7,0,-0.1,16,55,43,360,40,0.04,0,0,310,30,1,0,-4
4/10/2019,4,0,0,1,0,31,48,56,30.12,27.13,39,20.7,0,-1.3,17,55,40,290,40,0,0,0,310,32,0,0,-15
4/11/2019,4,0,0,1,0,36,47,70,29.98,26.98,41,8.6,0,-2.5,18,53,40,290,26,0.06,0,0,290,21,1,0,14
4/12/2019,4,0,0,1,0,34,47,65,29.92,26.95,40,6.8,0,-2.7,18,59,35,360,34,0.02,0,0,350,25,1,0.46,-5
4/13/2019,4,0,0,1,0,35,50,58,29.93,26.95,43,5.1,0,0.1,15,63,37,300,24,0.19,0,0,310,20,1,0.16,-7
4/14/2019,4,0,0,1,0,39,47,76,29.82,26.87,43,7.8,0,-3.1,18,53,41,330,24,0.33,0,0,330,17,1,0.16,18
4/15/2019,4,0,0,1,0,38,48,74,29.77,26.79,42,5,0,-2.3,17,55,40,210,18,0.24,0,0,80,12,1,1.22,-2
4/16/2019,4,0,0,1,0,37,51,64,29.92,26.98,44,7.9,0,0.5,14,58,43,310,28,0.03,0,0,330,18,1,0.86,-10
4/17/2019,4,0,0,1,0,37,52,59,30.21,27.22,45,9,0,1.3,13,63,41,300,37,0,0,0,280,21,0,0.02,-5
4/18/2019,4,0,0,1,0,38,58,50,30.24,27.24,48,5.3,0,7.1,7,73,42,120,18,0,0,0,120,15,0,0.12,-9
4/19/2019,4,0,0,1,0,40,67,39,29.86,26.91,53,10.3,2,15.8,0,82,52,150,23,0,0,0,240,17,0,0,-11
4/20/2019,4,0,0,1,0,47,59,72,29.72,26.81,52,11.9,0,7.6,6,68,49,260,37,0.22,0,0,280,28,1,0.15,33
4/21/2019,4,0,0,1,0,39,58,53,29.94,27,48,20.6,0,6.4,7,67,48,300,42,0,0,0,280,33,0,0,-19
4/22/2019,4,0,0,1,0,36,55,51,30.15,27.19,46,5.4,0,3.1,10,69,41,310,22,0,0,0,310,17,0,0.05,-2
4/23/2019,4,0,0,1,0,43,61,54,30.07,27.11,52,6.7,0,8.9,4,75,47,320,29,0,0,0,320,24,0,0.13,3
4/24/2019,4,0,0,1,0,40,60,55,30.04,27.09,50,7.6,0,7.6,5,70,50,320,29,0,0,0,340,22,0,0.19,1
4/25/2019,4,0,0,1,0,33,56,41,30.03,27.06,46,4.3,0,3.3,9,72,40,160,15,0,0,0,90,12,0,0,-14
4/26/2019,4,0,0,1,0,36,59,46,29.94,27.01,47,9.9,0,6.1,6,68,49,340,32,0,0,0,340,23,0,0.11,5
4/27/2019,4,0,0,1,0,28,54,39,29.9,26.95,43,10.5,0,0.8,11,69,39,320,41,0,0,0,310,30,0,0.05,-7
4/28/2019,4,0,0,1,0,21,46,39,30.05,27.06,36,13,0,-7.5,19,56,35,320,29,0,0,0,300,22,0,0.01,0
4/29/2019,4,0,0,1,0,19,46,34,29.93,26.94,36,9.7,0,-7.8,19,58,34,280,28,0,0,0,310,22,0,0,-5
4/30/2019,4,0,0,1,0,21,47,40,29.89,26.93,36,9.7,0,-7.1,18,59,35,20,43,0,0,0,20,32,0,0,6
5/1/2019,5,0,0,1,0,18,46,34,30.05,27.06,36,4.1,0,-8.4,19,61,31,240,18,0,0,0,330,12,0,0,-6
5/2/2019,5,0,0,1,0,21,52,29,29.98,27.01,40,9.4,0,-2.6,13,66,38,340,29,0,0,0,330,21,0,0,-5
5/3/2019,5,0,0,1,0,26,57,32,29.97,27.01,43,5.9,0,2.1,8,73,40,350,19,0,0,0,320,13,0,0,3
5/4/2019,5,0,0,1,0,30,61,33,29.82,26.88,46,6.7,0,5.8,4,75,46,290,24,0,0,0,350,17,0,0,1
5/5/2019,5,0,0,1,0,33,63,35,29.7,26.79,48,6.3,0,7.5,2,77,48,340,21,0,0,0,350,16,0,0,2
5/6/2019,5,0,0,1,0,36,63,41,29.75,26.84,49,7.9,0,7.2,2,78,47,310,32,0,0,0,290,21,0,0,6
5/7/2019,5,0,0,1,0,34,61,38,29.84,26.93,48,12.7,0,4.8,4,78,44,300,46,0,0,0,320,31,0,0,-3
5/8/2019,5,0,0,1,0,34,62,37,29.93,27,48,11.1,0,5.5,3,76,48,330,35,0,0,0,340,23,0,0.12,-1
5/9/2019,5,0,0,1,0,34,59,39,29.93,27,47,8.1,0,2.2,6,68,49,150,30,0,0,0,150,23,0,0.21,2
5/10/2019,5,0,0,1,0,33,59,39,29.96,27.01,47,7.3,0,1.9,6,72,46,270,21,0,0,0,120,14,0,0.06,0
5/11/2019,5,0,0,1,0,34,65,35,29.89,26.96,50,6,0,7.6,0,81,49,310,23,0,0,0,350,12,0,0,-4
5/12/2019,5,0,0,1,0,36,70,30,29.79,26.89,52,6.9,5,12.3,0,86,53,320,22,0,0,0,360,16,0,0,-5
5/13/2019,5,0,0,1,0,36,71,30,29.77,26.88,53,5.7,6,13,0,87,54,330,16,0,0,0,260,13,0,0.28,0
5/14/2019,5,0,0,1,0,38,72,32,29.81,26.91,54,8.7,7,13.7,0,84,59,320,30,0,0,0,320,23,0,0.49,2
5/15/2019,5,0,0,1,0,44,64,52,29.73,26.82,53,8,0,5.4,1,71,56,360,21,0,0,0,10,16,0,0,20
5/16/2019,5,0,0,1,0,48,55,83,29.59,26.68,51,6.9,0,-3.9,10,59,50,300,31,0.2,0,0,290,21,1,0,31
5/17/2019,5,0,0,1,0,44,50,85,29.79,26.84,47,8.3,0,-9.1,15,52,47,280,30,0.6,0,0,280,21,1,0,2
5/18/2019,5,0,0,1,0,36,57,51,29.81,26.85,46,5,0,-2.4,8,67,46,250,18,0,0,0,250,14,0,0,-34
5/19/2019,5,0,0,1,0,47,54,81,29.58,26.65,50,6.9,0,-5.7,11,58,50,140,28,0.28,0,0,150,20,1,0,30
5/20/2019,5,0,0,1,0,47,55,83,29.63,26.7,50,5.6,0,-5,10,62,48,280,21,0.39,0,0,280,16,1,0,2
5/21/2019,5,0,0,1,0,43,53,72,29.61,26.68,47,8.2,0,-7.3,12,60,45,250,26,0.67,0,0,310,21,1,0,-11
5/22/2019,5,0,0,1,0,45,54,76,29.74,26.82,48,7.1,0,-6.5,11,60,47,140,25,0.08,0,0,100,18,1,0,4
5/23/2019,5,0,0,1,0,43,60,62,29.78,26.83,50,8.3,0,-0.8,5,72,48,130,37,0,0,0,140,26,0,0,-14
5/24/2019,5,0,0,1,0,45,58,71,29.84,26.9,50,6.8,0,-3.1,7,68,47,300,36,0.21,0,0,290,29,1,0.01,9
5/25/2019,5,0,0,1,0,47,57,76,29.8,26.85,51,4.9,0,-4.4,8,64,49,120,24,0.1,0,0,100,20,1,0,5
5/26/2019,5,0,0,1,0,46,61,68,29.69,26.77,51,6.1,0,-0.6,4,73,49,170,44,0.06,0,0,180,33,1,0,-8
5/27/2019,5,0,0,1,0,47,61,63,29.73,26.82,53,13.9,0,-0.9,4,74,48,300,35,0.03,0,0,310,26,1,0.16,-5
5/28/2019,5,0,0,1,0,47,64,59,29.81,26.9,54,9.5,0,1.9,1,77,51,150,33,0.83,0,0,40,22,1,0.04,-4
5/29/2019,5,0,0,1,0,50,66,61,29.88,26.96,56,6.3,1,3.6,0,75,56,200,33,0.04,0,0,200,25,1,0,2
5/30/2019,5,0,0,1,0,53,65,74,29.91,26.99,57,5.9,0,2.3,0,73,56,50,30,0.49,0,0,100,24,1,0,13
5/31/2019,5,0,0,1,0,50,68,56,29.95,27.01,57,7.9,3,5.1,0,80,55,110,25,0,0,0,100,18,0,0,-18
6/1/2019,6,0,0,0,1,50,70,54,29.89,26.96,58,5.4,5,6.8,0,82,58,60,20,0,0,0,50,16,0,0,-2
6/2/2019,6,0,0,0,1,49,71,46,29.81,26.9,59,5.9,6,7.6,0,84,57,270,18,0,0,0,120,13,0,0,-8
6/3/2019,6,0,0,0,1,50,74,44,29.83,26.94,60,6.3,9,10.3,0,85,62,300,23,0,0,0,320,15,0,0,-2
6/4/2019,6,0,0,0,1,43,71,38,29.93,27.03,55,7.3,6,7,0,84,57,290,22,0,0,0,290,18,0,0,-6
6/5/2019,6,0,0,0,1,40,71,33,29.87,26.95,55,5.6,6,6.8,0,88,53,160,30,0,0,0,140,21,0,0.03,-5
6/6/2019,6,0,0,0,1,46,64,58,29.76,26.87,54,11.9,0,-0.5,1,76,52,300,45,0,0,0,300,35,0,0.06,25
6/7/2019,6,0,0,0,1,37,54,58,29.98,27.03,45,10.6,0,-10.7,11,62,45,290,36,0,0,0,290,29,0,0.32,0
6/8/2019,6,0,0,0,1,32,52,48,30.28,27.3,43,7.7,0,-13,13,64,40,330,31,0,0,0,280,18,0,0.26,-10
6/9/2019,6,0,0,0,1,30,60,34,30.37,27.37,47,7.7,0,-5.3,5,75,45,120,22,0,0,0,140,16,0,0.28,-14
6/10/2019,6,0,0,0,1,35,67,32,30.21,27.25,51,5.5,2,1.5,0,82,52,340,18,0,0,0,110,13,0,0.05,-2
6/11/2019,6,0,0,0,1,43,71,39,30.09,27.19,56,8.2,6,5.2,0,86,55,280,23,0,0,0,300,15,0,0.33,7
6/12/2019,6,0,0,0,1,50,76,45,29.95,27.06,60,6.9,11,9.9,0,91,61,330,33,0.03,0,0,320,26,1,0.28,6
6/13/2019,6,0,0,0,1,51,75,45,29.82,26.93,61,6.3,10,8.6,0,89,61,320,25,0,0,0,320,20,0,0.4,0
6/14/2019,6,0,0,0,1,45,74,38,29.8,26.91,58,8.1,9,7.4,0,87,61,300,32,0,0,0,320,23,0,0.65,-7
6/15/2019,6,0,0,0,1,38,71,33,29.84,26.95,54,7.3,6,4.1,0,86,55,320,22,0,0,0,320,16,0,0.09,-5
6/16/2019,6,0,0,0,1,44,72,36,29.81,26.91,57,6.6,7,4.8,0,88,56,340,23,0,0,0,300,18,0,0.01,3
6/17/2019,6,0,0,0,1,46,74,38,29.85,26.96,58,7.2,9,6.5,0,89,59,330,24,0,0,0,350,18,0,0,2
6/18/2019,6,0,0,0,1,45,73,37,29.91,27.01,57,8,8,5.2,0,87,58,300,27,0,0,0,340,18,0,0.21,-1
6/19/2019,6,0,0,0,1,31,68,27,29.88,26.97,50,11.9,3,-0.1,0,80,56,300,36,0,0,0,300,25,0,0,-10
6/20/2019,6,0,0,0,1,31,56,39,29.89,26.96,45,14,0,-12.4,9,65,46,270,38,0.01,0,0,310,26,1,0.13,12
6/21/2019,6,0,0,0,1,35,56,47,30.01,27.05,46,9.8,0,-12.7,9,67,44,300,32,0,0,0,300,24,0,0.16,8
6/22/2019,6,0,0,0,1,38,59,46,30.07,27.11,49,6.9,0,-10.1,6,75,42,330,27,0,0,0,330,16,0,0,-1
6/23/2019,6,0,0,0,1,38,66,37,29.93,27.01,52,8.4,1,-3.4,0,78,53,330,29,0,0,0,340,20,0,0,-9
6/24/2019,6,0,0,0,1,40,65,40,29.87,26.94,52,6.7,0,-4.7,0,79,50,20,26,0,0,0,350,16,0,0.13,3
6/25/2019,6,0,0,0,1,42,70,38,29.74,26.84,54,5.7,5,0,0,82,57,330,19,0,0,0,330,14,0,0,-2
6/26/2019,6,0,0,0,1,40,72,36,29.73,26.83,55,7,7,1.7,0,89,55,170,31,0,0,0,310,22,0,0,-2
6/27/2019,6,0,0,0,1,37,70,34,29.87,26.98,53,9.2,5,-0.7,0,81,58,290,25,0,0,0,300,20,0,0,-2
6/28/2019,6,0,0,0,1,43,65,48,29.98,27.05,53,5.6,0,-6,0,74,55,90,19,0,0,0,270,14,0,0,14
6/29/2019,6,0,0,0,1,39,70,34,29.96,27.04,54,4.5,5,-1.3,0,88,52,160,20,0,0,0,340,13,0,0.14,-14
6/30/2019,6,0,0,0,1,41,74,34,29.9,27,55,7.9,9,2.4,0,89,58,350,26,0,0,0,310,17,0,0,0
7/1/2019,7,0,0,0,1,42,74,33,29.85,26.95,57,6.3,9,2,0,92,56,280,24,0,0,0,300,17,0,0,-1
7/2/2019,7,0,0,0,1,45,71,41,29.82,26.93,57,11.3,6,-1.3,0,83,58,320,27,0,0,0,300,21,0,0,8
7/3/2019,7,0,0,0,1,41,67,40,29.84,26.93,54,10.3,2,-5.6,0,79,55,330,27,0,0,0,300,20,0,0,-1
7/4/2019,7,0,0,0,1,41,68,40,29.91,27,54,5.1,3,-4.9,0,82,53,300,19,0,0,0,280,14,0,0,0
7/5/2019,7,0,0,0,1,40,75,31,29.96,27.06,56,7.4,10,1.8,0,91,59,130,21,0,0,0,130,17,0,0,-9
7/6/2019,7,0,0,0,1,44,79,30,29.84,26.95,59,8.9,14,5.5,0,92,65,120,23,0,0,0,110,17,0,0,-1
7/7/2019,7,0,0,0,1,42,75,35,29.79,26.91,57,6.5,10,1.2,0,86,63,300,25,0,0,0,300,17,0,0,5
7/8/2019,7,0,0,0,1,45,71,42,29.82,26.92,56,4.6,6,-3.1,0,85,57,100,18,0,0,0,100,18,0,0,7
7/9/2019,7,0,0,0,1,43,71,37,29.95,27.04,57,5,6,-3.4,0,88,54,20,17,0,0,0,120,12,0,0,-5
7/10/2019,7,0,0,0,1,45,82,29,29.92,27.03,60,7.3,17,7.3,0,95,69,140,20,0,0,0,140,16,0,0,-8
7/11/2019,7,0,0,0,1,49,80,37,29.91,27.02,62,5.7,15,5.1,0,96,63,330,21,0,0,0,330,17,0,0,8
7/12/2019,7,0,0,0,1,51,81,39,29.83,26.94,63,5.6,16,5.8,0,99,63,110,22,0,0,0,120,17,0,0,2
7/13/2019,7,0,0,0,1,50,83,32,29.75,26.89,63,5.8,18,7.5,0,98,68,320,20,0,0,0,300,15,0,0,-7
7/14/2019,7,0,0,0,1,49,79,40,29.87,26.99,61,7.7,14,3.3,0,94,63,310,46,0,0,0,310,35,0,0,8
7/15/2019,7,0,0,0,1,48,76,40,29.88,26.99,60,8.1,11,0.1,0,91,61,300,36,0,0,0,300,28,0,0,0
7/16/2019,7,0,0,0,1,49,75,45,29.85,26.95,59,9.2,10,-1.1,0,86,63,310,25,0,0,0,310,18,0,0.16,5
7/17/2019,7,0,0,0,1,45,75,36,29.81,26.92,58,5.8,10,-1.3,0,90,59,310,23,0,0,0,330,17,0,0.02,-9
7/18/2019,7,0,0,0,1,47,75,39,29.8,26.92,59,6.7,10,-1.5,0,87,62,320,27,0,0,0,320,17,0,0.13,3
7/19/2019,7,0,0,0,1,30,70,26,29.88,26.97,50,10.2,5,-6.7,0,81,58,300,24,0,0,0,350,17,0,0.05,-13
7/20/2019,7,0,0,0,1,34,71,28,29.91,27,52,7.9,6,-5.8,0,89,53,300,25,0,0,0,300,20,0,0,2
7/21/2019,7,0,0,0,1,42,77,30,29.89,27,58,4.2,12,0,0,97,57,10,14,0,0,0,340,10,0,0,2
7/22/2019,7,0,0,0,1,46,86,26,29.83,26.97,62,6.3,21,8.9,0,102,70,150,24,0,0,0,150,18,0,0.05,-4
7/23/2019,7,0,0,0,1,48,86,31,29.91,27.04,62,8.2,21,8.8,0,96,76,240,39,0,0,0,260,28,0,0.02,5
7/24/2019,7,0,0,0,1,40,77,30,30,27.11,57,8.7,12,-0.3,0,89,65,320,24,0,0,0,350,17,0,0,-1
7/25/2019,7,0,0,0,1,36,76,26,29.98,27.08,55,5.8,11,-1.4,0,95,57,300,20,0,0,0,300,16,0,0,-4
7/26/2019,7,0,0,0,1,42,76,31,29.98,27.08,57,5.2,11,-1.4,0,88,63,130,20,0,0,0,350,13,0,0,5
7/27/2019,7,0,0,0,1,46,80,33,30.01,27.11,60,6.7,15,2.5,0,94,65,290,23,0,0,0,300,17,0,0.19,2
7/28/2019,7,0,0,0,1,46,78,33,29.97,27.06,60,5.2,13,0.5,0,96,60,220,27,0,0,0,220,17,0,0,0
